Date,Country,City,Specie,count,min,max,median,variance
12/10/2020,VN,Hai Phong,no2,24,2,12,3,79.93
20/10/2020,VN,Hai Phong,no2,24,1,5,2,8.7
04/12/2020,VN,Hai Phong,no2,23,1,41,2,674.98
17/07/2020,VN,Hai Phong,no2,20,3,17,5,114.84
03/08/2020,VN,Hai Phong,no2,24,2,16,7,149.55
29/10/2020,VN,Hai Phong,no2,24,1,3,2,1.29
26/12/2020,VN,Hai Phong,no2,24,10,19,14,44.76
02/11/2020,VN,Hai Phong,no2,24,2,10,4,47.75
13/12/2020,VN,Hai Phong,no2,24,3,7,4,14.76
27/06/2020,VN,Hai Phong,no2,24,2,6,4,10.71
13/09/2020,VN,Hai Phong,no2,6,12,17,14,36
21/11/2020,VN,Hai Phong,no2,24,2,6,4,8.91
24/11/2020,VN,Hai Phong,no2,24,3,15,10,105.22
09/01/2021,VN,Hai Phong,no2,24,2,6,3,11.3
13/07/2020,VN,Hai Phong,no2,24,3,21,5,219.35
31/10/2020,VN,Hai Phong,no2,24,1,13,5,106.5
09/06/2020,VN,Hai Phong,no2,24,6,14,8,36.07
10/06/2020,VN,Hai Phong,no2,24,6,11,8,24.93
06/07/2020,VN,Hai Phong,no2,24,3,18,5,163.41
09/08/2020,VN,Hai Phong,no2,24,2,7,5,16.5
22/10/2020,VN,Hai Phong,no2,24,1,8,2,33.26
09/12/2020,VN,Hai Phong,no2,23,4,17,9,128.02
23/03/2020,VN,Hai Phong,no2,18,2,12,3,91.93
20/04/2020,VN,Hai Phong,no2,10,1,6,2,32.11
21/12/2020,VN,Hai Phong,no2,24,1,10,3,50.85
27/12/2020,VN,Hai Phong,no2,18,9,18,13,57.91
26/06/2020,VN,Hai Phong,no2,47,3,33,7,626.36
01/07/2020,VN,Hai Phong,no2,24,3,16,5,89.28
26/09/2020,VN,Hai Phong,no2,24,3,23,9,291.72
23/10/2020,VN,Hai Phong,no2,24,1,16,3,104.06
06/12/2020,VN,Hai Phong,no2,24,3,15,5,117.81
14/06/2020,VN,Hai Phong,no2,24,4,28,8,498.19
23/07/2020,VN,Hai Phong,no2,24,3,9,6,30.42
12/09/2020,VN,Hai Phong,no2,24,3,18,7,182.32
30/09/2020,VN,Hai Phong,no2,24,4,12,7,43.7
03/11/2020,VN,Hai Phong,no2,24,1,5,2,10.85
02/12/2020,VN,Hai Phong,no2,24,2,17,4,190.71
29/06/2020,VN,Hai Phong,no2,24,3,7,4,17.39
31/07/2020,VN,Hai Phong,no2,24,5,15,8,53.84
05/08/2020,VN,Hai Phong,no2,24,5,22,8,206.94
26/08/2020,VN,Hai Phong,no2,24,6,24,10,174.78
13/01/2021,VN,Hai Phong,no2,24,5,25,9,235.36
01/04/2020,VN,Hai Phong,no2,8,9,17,11,81.25
28/07/2020,VN,Hai Phong,no2,15,4,25,11,451.24
19/10/2020,VN,Hai Phong,no2,24,1,4,2,8.1
17/11/2020,VN,Hai Phong,no2,24,5,18,8,136.94
27/02/2020,VN,Hai Phong,no2,37,4,26,15,291.97
24/03/2020,VN,Hai Phong,no2,18,1,16,4,188.01
10/11/2020,VN,Hai Phong,no2,24,2,14,3,141.58
16/11/2020,VN,Hai Phong,no2,24,2,18,4,152.01
19/03/2020,VN,Hai Phong,no2,17,1,15,3,231.84
21/08/2020,VN,Hai Phong,no2,23,4,17,8,134.51
10/08/2020,VN,Hai Phong,no2,18,3,9,4,41.83
15/12/2020,VN,Hai Phong,no2,24,2,4,2,4.35
23/04/2020,VN,Hai Phong,no2,24,2,24,3,309.57
25/04/2020,VN,Hai Phong,no2,12,3,20,4,341.82
27/08/2020,VN,Hai Phong,no2,24,6,21,10,181.72
12/06/2020,VN,Hai Phong,no2,24,6,16,8,61.67
30/07/2020,VN,Hai Phong,no2,24,6,26,9,205.92
10/07/2020,VN,Hai Phong,no2,24,3,18,6,163.7
09/10/2020,VN,Hai Phong,no2,24,2,5,3,7.54
12/11/2020,VN,Hai Phong,no2,24,2,14,5,59.35
10/12/2020,VN,Hai Phong,no2,24,4,18,8,171.01
06/03/2020,VN,Hai Phong,no2,20,2,28,12,664.74
09/07/2020,VN,Hai Phong,no2,24,3,17,6,139.93
21/10/2020,VN,Hai Phong,no2,24,1,6,2,17.23
05/07/2020,VN,Hai Phong,no2,24,3,7,5,12.59
02/10/2020,VN,Hai Phong,no2,24,4,17,6,71.88
09/04/2020,VN,Hai Phong,no2,24,13,39,18,499.11
13/08/2020,VN,Hai Phong,no2,24,3,14,9,104.06
19/11/2020,VN,Hai Phong,no2,24,3,11,5,35.2
31/12/2020,VN,Hai Phong,no2,24,2,11,4,96.74
08/03/2020,VN,Hai Phong,no2,18,1,8,3,29.18
07/04/2020,VN,Hai Phong,no2,23,3,21,8,299.53
01/11/2020,VN,Hai Phong,no2,24,2,10,4,54.49
12/07/2020,VN,Hai Phong,no2,24,2,8,6,28.62
28/09/2020,VN,Hai Phong,no2,24,2,13,5,98.24
07/11/2020,VN,Hai Phong,no2,24,2,4,3,4.18
22/04/2020,VN,Hai Phong,no2,23,1,37,14,1573.32
11/07/2020,VN,Hai Phong,no2,24,4,16,10,80.58
27/10/2020,VN,Hai Phong,no2,24,4,11,6,43.46
08/11/2020,VN,Hai Phong,no2,24,1,6,2,14.76
18/07/2020,VN,Hai Phong,no2,24,2,7,5,19.13
03/10/2020,VN,Hai Phong,no2,24,4,13,7,95.2
25/10/2020,VN,Hai Phong,no2,24,2,25,5,238.19
14/12/2020,VN,Hai Phong,no2,24,2,15,5,201.29
14/01/2021,VN,Hai Phong,no2,24,4,24,10,284.06
15/04/2020,VN,Hai Phong,no2,24,6,44,14,1153.04
13/06/2020,VN,Hai Phong,no2,24,4,12,6,33.91
11/11/2020,VN,Hai Phong,no2,24,3,12,5,71.23
30/11/2020,VN,Hai Phong,no2,24,2,14,3,109.11
18/01/2021,VN,Hai Phong,no2,24,3,12,4,69.57
04/03/2020,VN,Hai Phong,no2,19,1,18,3,234.85
07/10/2020,VN,Hai Phong,no2,24,2,12,2,43.48
28/06/2020,VN,Hai Phong,no2,24,2,7,4,20.71
17/08/2020,VN,Hai Phong,no2,24,4,19,7,161.72
21/04/2020,VN,Hai Phong,no2,14,1,4,1,9.89
15/07/2020,VN,Hai Phong,no2,24,3,30,6,504.06
29/07/2020,VN,Hai Phong,no2,24,5,16,7,85.05
26/10/2020,VN,Hai Phong,no2,24,2,12,3,97.32
29/11/2020,VN,Hai Phong,no2,24,2,12,3,72.75
10/03/2020,VN,Hai Phong,no2,13,2,16,9,128.08
16/04/2020,VN,Hai Phong,no2,24,1,25,10,477.39
15/10/2020,VN,Hai Phong,no2,24,1,6,3,17.32
17/01/2021,VN,Hai Phong,no2,24,3,14,4,72.01
08/07/2020,VN,Hai Phong,no2,24,4,12,6,29.4
29/08/2020,VN,Hai Phong,no2,24,5,21,7,116.5
30/08/2020,VN,Hai Phong,no2,24,5,22,7,163.41
04/09/2020,VN,Hai Phong,no2,24,5,21,8,160.22
13/10/2020,VN,Hai Phong,no2,24,2,5,2,12.59
08/12/2020,VN,Hai Phong,no2,24,1,10,2,51.52
11/03/2020,VN,Hai Phong,no2,18,3,37,19,1262.12
08/04/2020,VN,Hai Phong,no2,23,3,36,8,969.96
20/12/2020,VN,Hai Phong,no2,24,2,6,2,12.59
22/12/2020,VN,Hai Phong,no2,24,3,22,9,312.39
06/08/2020,VN,Hai Phong,no2,24,4,13,9,67.17
04/11/2020,VN,Hai Phong,no2,24,2,8,4,33.91
06/11/2020,VN,Hai Phong,no2,24,3,10,4,61.74
18/03/2020,VN,Hai Phong,no2,18,2,22,11,635.59
04/04/2020,VN,Hai Phong,no2,24,2,13,4,117.23
16/09/2020,VN,Hai Phong,no2,24,3,10,6,40
19/07/2020,VN,Hai Phong,no2,24,3,9,6,26.5
20/08/2020,VN,Hai Phong,no2,21,6,21,9,149.29
16/10/2020,VN,Hai Phong,no2,24,1,4,2,3.89
01/03/2020,VN,Hai Phong,no2,24,2,21,5,198.24
12/03/2020,VN,Hai Phong,no2,14,5,30,11,501.1
17/09/2020,VN,Hai Phong,no2,24,5,27,8,360.8
01/01/2021,VN,Hai Phong,no2,24,2,16,7,181.29
07/08/2020,VN,Hai Phong,no2,24,3,12,6,76.07
14/08/2020,VN,Hai Phong,no2,24,5,22,8,270.85
16/12/2020,VN,Hai Phong,no2,24,2,4,2,3.32
23/08/2020,VN,Hai Phong,no2,14,5,22,6,404.61
25/09/2020,VN,Hai Phong,no2,24,3,24,9,475.58
01/10/2020,VN,Hai Phong,no2,24,3,14,8,108.41
04/10/2020,VN,Hai Phong,no2,24,3,13,7,88.04
23/06/2020,VN,Hai Phong,no2,48,3,37,7,1001.45
02/08/2020,VN,Hai Phong,no2,24,2,6,3,17.32
04/08/2020,VN,Hai Phong,no2,24,3,19,11,241.72
08/08/2020,VN,Hai Phong,no2,24,3,11,5,32.17
23/09/2020,VN,Hai Phong,no2,24,3,31,7,486.07
27/09/2020,VN,Hai Phong,no2,24,2,23,7,372.16
20/03/2020,VN,Hai Phong,no2,19,3,22,15,402.63
22/03/2020,VN,Hai Phong,no2,24,1,7,3,29.28
19/12/2020,VN,Hai Phong,no2,24,1,7,2,13.75
19/01/2021,VN,Hai Phong,no2,24,6,21,7,207.81
15/08/2020,VN,Hai Phong,no2,24,3,13,8,72.97
25/12/2020,VN,Hai Phong,no2,24,4,14,9,54.33
19/04/2020,VN,Hai Phong,no2,11,1,7,3,36.73
27/11/2020,VN,Hai Phong,no2,24,3,33,5,537.81
05/09/2020,VN,Hai Phong,no2,24,3,16,6,100.8
01/12/2020,VN,Hai Phong,no2,24,2,6,3,12.1
21/03/2020,VN,Hai Phong,no2,19,2,25,6,565.38
27/07/2020,VN,Hai Phong,no2,18,4,22,10,346.05
24/07/2020,VN,Hai Phong,no2,24,3,11,6,47.23
14/04/2020,VN,Hai Phong,no2,24,5,32,13,466.01
20/07/2020,VN,Hai Phong,no2,24,4,19,6,110.42
18/10/2020,VN,Hai Phong,no2,18,1,5,2,14.12
09/11/2020,VN,Hai Phong,no2,24,1,11,2,55.92
20/11/2020,VN,Hai Phong,no2,24,3,9,6,28.53
23/12/2020,VN,Hai Phong,no2,24,3,14,7,120.22
05/01/2021,VN,Hai Phong,no2,24,7,23,11,162.83
15/03/2020,VN,Hai Phong,no2,11,13,35,24,858
14/09/2020,VN,Hai Phong,no2,4,7,8,7,2.5
23/11/2020,VN,Hai Phong,no2,24,2,14,7,123.46
19/06/2020,VN,Hai Phong,no2,24,3,20,6,119.55
19/08/2020,VN,Hai Phong,no2,24,3,22,8,251.58
06/09/2020,VN,Hai Phong,no2,24,2,15,4,59.71
17/10/2020,VN,Hai Phong,no2,24,1,4,2,6.5
12/01/2021,VN,Hai Phong,no2,24,2,21,3,203.89
03/03/2020,VN,Hai Phong,no2,9,1,17,7,228.61
21/06/2020,VN,Hai Phong,no2,24,2,8,5,22.59
16/03/2020,VN,Hai Phong,no2,24,15,35,25,269.98
11/06/2020,VN,Hai Phong,no2,24,5,25,9,189.55
02/07/2020,VN,Hai Phong,no2,24,3,9,6,23.03
24/09/2020,VN,Hai Phong,no2,24,2,25,6,331.3
03/01/2021,VN,Hai Phong,no2,24,4,23,6,270.43
07/03/2020,VN,Hai Phong,no2,18,3,30,8,404.87
09/03/2020,VN,Hai Phong,no2,9,2,28,17,753.61
02/03/2020,VN,Hai Phong,no2,15,13,23,19,91.24
02/09/2020,VN,Hai Phong,no2,24,4,13,7,62.16
03/09/2020,VN,Hai Phong,no2,24,5,34,8,680.22
05/10/2020,VN,Hai Phong,no2,24,5,13,8,62.54
05/11/2020,VN,Hai Phong,no2,24,3,13,6,60
14/11/2020,VN,Hai Phong,no2,24,2,18,4,143.75
08/01/2021,VN,Hai Phong,no2,24,3,4,4,2.54
24/04/2020,VN,Hai Phong,no2,24,1,6,3,13.26
16/06/2020,VN,Hai Phong,no2,24,4,17,6,71.29
10/01/2021,VN,Hai Phong,no2,24,2,9,3,44.93
08/06/2020,VN,Hai Phong,no2,24,6,23,8,195.2
25/06/2020,VN,Hai Phong,no2,48,4,35,10,458.65
07/07/2020,VN,Hai Phong,no2,24,3,7,5,14.49
16/07/2020,VN,Hai Phong,no2,24,3,7,5,15.63
12/08/2020,VN,Hai Phong,no2,24,4,9,5,27.75
18/09/2020,VN,Hai Phong,no2,24,2,8,3,19.98
03/04/2020,VN,Hai Phong,no2,14,11,23,18,124.23
06/04/2020,VN,Hai Phong,no2,24,2,10,5,29.55
30/10/2020,VN,Hai Phong,no2,24,1,12,3,113.46
03/12/2020,VN,Hai Phong,no2,24,1,5,2,7.75
15/01/2021,VN,Hai Phong,no2,24,5,28,9,452.1
13/04/2020,VN,Hai Phong,no2,24,4,20,7,95.36
20/09/2020,VN,Hai Phong,no2,24,2,12,6,65.8
18/11/2020,VN,Hai Phong,no2,24,2,7,4,17.23
24/06/2020,VN,Hai Phong,no2,48,3,41,9,724.24
24/10/2020,VN,Hai Phong,no2,24,3,10,5,32.16
30/06/2020,VN,Hai Phong,no2,24,3,10,5,22.54
22/09/2020,VN,Hai Phong,no2,24,4,11,6,37.97
06/10/2020,VN,Hai Phong,no2,24,2,6,2,12.45
28/11/2020,VN,Hai Phong,no2,24,2,5,2,6.88
16/01/2021,VN,Hai Phong,no2,24,7,19,14,116.5
02/04/2020,VN,Hai Phong,no2,18,10,18,16,42.52
31/08/2020,VN,Hai Phong,no2,24,4,26,8,231.72
15/06/2020,VN,Hai Phong,no2,24,5,26,9,260.58
26/07/2020,VN,Hai Phong,no2,24,3,19,5,169.4
26/02/2020,VN,Hai Phong,no2,48,3,32,11,405.11
05/03/2020,VN,Hai Phong,no2,21,1,7,2,30.57
26/11/2020,VN,Hai Phong,no2,24,3,32,9,673.91
30/12/2020,VN,Hai Phong,no2,24,2,5,3,6.36
10/10/2020,VN,Hai Phong,no2,24,2,3,2,2.59
22/11/2020,VN,Hai Phong,no2,24,4,17,8,92.16
24/12/2020,VN,Hai Phong,no2,24,2,18,7,231.29
11/01/2021,VN,Hai Phong,no2,24,2,4,2,3.48
21/07/2020,VN,Hai Phong,no2,24,3,7,5,15.36
18/12/2020,VN,Hai Phong,no2,24,1,8,2,22.45
29/12/2020,VN,Hai Phong,no2,24,4,17,8,148.1
10/04/2020,VN,Hai Phong,no2,24,6,35,20,999.71
17/04/2020,VN,Hai Phong,no2,21,1,26,5,410.33
01/08/2020,VN,Hai Phong,no2,24,3,10,4,41.29
24/08/2020,VN,Hai Phong,no2,12,2,8,5,31.52
01/09/2020,VN,Hai Phong,no2,24,6,18,8,160.22
02/01/2021,VN,Hai Phong,no2,24,5,31,9,526.07
25/03/2020,VN,Hai Phong,no2,18,1,12,3,64.87
12/04/2020,VN,Hai Phong,no2,24,2,15,5,117.32
15/09/2020,VN,Hai Phong,no2,24,3,18,10,171.72
21/09/2020,VN,Hai Phong,no2,24,3,12,6,80.27
29/09/2020,VN,Hai Phong,no2,24,3,9,6,29.55
11/10/2020,VN,Hai Phong,no2,24,2,5,3,5.8
14/10/2020,VN,Hai Phong,no2,24,1,71,2,1977.97
11/12/2020,VN,Hai Phong,no2,24,4,20,6,110.36
28/02/2020,VN,Hai Phong,no2,24,4,18,11,236.74
09/09/2020,VN,Hai Phong,no2,24,4,25,9,375.36
06/01/2021,VN,Hai Phong,no2,24,5,22,9,247.81
06/07/2020,VN,Hai Phong,temperature,7,28.5,32.4,29.3,28.47
01/08/2020,VN,Hai Phong,temperature,8,26.4,30.3,27.1,17.91
30/10/2020,VN,Hai Phong,temperature,8,20,22,21,3.51
22/11/2020,VN,Hai Phong,temperature,8,23.2,28.7,23.5,47.83
18/12/2020,VN,Hai Phong,temperature,8,11.6,17,13,31.16
08/04/2020,VN,Hai Phong,temperature,8,18.3,21.6,18.8,13.04
04/06/2020,VN,Hai Phong,temperature,7,28.3,34.5,29.7,58.89
24/12/2020,VN,Hai Phong,temperature,8,14.8,20.6,17.8,42.53
29/06/2020,VN,Hai Phong,temperature,8,28.2,33,28.8,32.62
18/10/2020,VN,Hai Phong,temperature,8,20.4,21.5,21,1.5
25/10/2020,VN,Hai Phong,temperature,8,21.8,23.7,22.2,5.11
24/11/2020,VN,Hai Phong,temperature,8,21.7,24.8,22.2,15.14
20/04/2020,VN,Hai Phong,temperature,7,24.4,29,25.4,34.73
07/06/2020,VN,Hai Phong,temperature,8,28.9,38.2,29.8,113.85
23/04/2020,VN,Hai Phong,temperature,8,19.2,24.2,20.8,25.06
17/07/2020,VN,Hai Phong,temperature,8,28.6,34.7,29.8,54.34
24/07/2020,VN,Hai Phong,temperature,8,27.8,34.6,29.2,77.88
03/10/2020,VN,Hai Phong,temperature,8,25.2,28.2,25.9,8.53
09/11/2020,VN,Hai Phong,temperature,8,20.9,27.8,22,67.14
18/04/2020,VN,Hai Phong,temperature,7,23.2,28.6,24.5,33.47
19/04/2020,VN,Hai Phong,temperature,7,24.2,26.4,25,7.13
28/07/2020,VN,Hai Phong,temperature,8,25.4,34.2,28.3,68.91
14/10/2020,VN,Hai Phong,temperature,8,21.5,24.9,22.2,15.13
10/03/2020,VN,Hai Phong,temperature,8,21.6,26,21.9,26.91
13/04/2020,VN,Hai Phong,temperature,8,13.3,16.7,15,19.81
13/12/2020,VN,Hai Phong,temperature,7,18.1,25.6,22.4,71.09
15/01/2021,VN,Hai Phong,temperature,8,14,17.8,15.5,22.46
17/01/2021,VN,Hai Phong,temperature,8,12.9,17.6,15.8,39.39
05/04/2020,VN,Hai Phong,temperature,7,17,18.6,17.1,3.66
13/09/2020,VN,Hai Phong,temperature,7,27.1,30.5,27.8,12.99
19/06/2020,VN,Hai Phong,temperature,8,27.8,32.6,28,37.16
25/11/2020,VN,Hai Phong,temperature,8,21.2,26.6,22.3,47.4
04/09/2020,VN,Hai Phong,temperature,8,28.1,31.2,29,10.48
09/01/2021,VN,Hai Phong,temperature,8,7.8,11.6,9.2,18.86
02/07/2020,VN,Hai Phong,temperature,7,27.6,33,29.4,39.03
18/07/2020,VN,Hai Phong,temperature,8,28.5,34,29.4,55.05
17/06/2020,VN,Hai Phong,temperature,7,27.8,30.8,28.4,20.55
31/07/2020,VN,Hai Phong,temperature,8,27.6,31.6,29,19.43
22/09/2020,VN,Hai Phong,temperature,6,26.7,27.8,27.1,1.43
04/11/2020,VN,Hai Phong,temperature,8,20,24.8,21,34.96
16/12/2020,VN,Hai Phong,temperature,8,11.9,15.4,13,18.25
03/01/2021,VN,Hai Phong,temperature,8,12,16.4,14.4,30.58
07/03/2020,VN,Hai Phong,temperature,8,18.3,23,20.2,30.01
11/04/2020,VN,Hai Phong,temperature,8,22.6,27.5,23.2,41.28
11/01/2021,VN,Hai Phong,temperature,8,8.8,13.4,11.3,27.91
17/10/2020,VN,Hai Phong,temperature,8,20.9,24.4,21.8,13.77
01/12/2020,VN,Hai Phong,temperature,8,17.4,21.3,18,17.74
06/09/2020,VN,Hai Phong,temperature,8,27.2,33.2,29.6,49.68
13/10/2020,VN,Hai Phong,temperature,8,24.6,29,25.2,27.48
27/07/2020,VN,Hai Phong,temperature,8,27.2,30.7,28.1,18.38
03/11/2020,VN,Hai Phong,temperature,8,19.7,24.3,21.2,24.57
30/11/2020,VN,Hai Phong,temperature,8,15,22.8,18.7,76.4
28/02/2020,VN,Hai Phong,temperature,8,20.2,26.4,20.6,64.49
08/06/2020,VN,Hai Phong,temperature,7,28.2,35.3,30.2,83.61
26/07/2020,VN,Hai Phong,temperature,8,26.9,33.8,29,70
19/09/2020,VN,Hai Phong,temperature,7,23.4,26,24.2,6.5
06/11/2020,VN,Hai Phong,temperature,8,20.4,26.2,22.4,55.83
15/03/2020,VN,Hai Phong,temperature,8,19,20.9,19.6,5.21
22/04/2020,VN,Hai Phong,temperature,7,22.5,25.8,24.6,14.98
30/07/2020,VN,Hai Phong,temperature,7,28.5,34.8,29.2,61.33
04/01/2021,VN,Hai Phong,temperature,8,13.8,20,17.2,57.34
27/02/2020,VN,Hai Phong,temperature,8,19.4,27,21.1,94.33
25/03/2020,VN,Hai Phong,temperature,8,23.4,25.6,24,8.4
06/08/2020,VN,Hai Phong,temperature,8,24.9,27.9,26,11.91
10/10/2020,VN,Hai Phong,temperature,8,19.8,26.8,21.1,88.9
08/11/2020,VN,Hai Phong,temperature,8,21.8,29,22.9,90.23
01/03/2020,VN,Hai Phong,temperature,8,20.8,24,21.8,13.91
16/04/2020,VN,Hai Phong,temperature,8,21,24.5,22.4,15.2
14/01/2021,VN,Hai Phong,temperature,8,12,21.4,15,126.63
08/07/2020,VN,Hai Phong,temperature,8,28.2,35.2,29.8,74.4
31/12/2020,VN,Hai Phong,temperature,8,11.1,17.2,12.3,60.97
28/09/2020,VN,Hai Phong,temperature,8,25.5,30.3,26.4,32.4
08/01/2021,VN,Hai Phong,temperature,8,7.2,11.8,10.1,24.26
13/03/2020,VN,Hai Phong,temperature,8,22.5,24.5,23.2,3.59
20/03/2020,VN,Hai Phong,temperature,8,18.4,21.6,19.6,14.68
23/11/2020,VN,Hai Phong,temperature,8,22.3,27.3,23,49.94
07/09/2020,VN,Hai Phong,temperature,8,25.8,29.4,26.6,21.03
09/09/2020,VN,Hai Phong,temperature,8,24.4,28.5,26.7,18
28/10/2020,VN,Hai Phong,temperature,8,22.3,28,23.3,44.98
19/11/2020,VN,Hai Phong,temperature,8,21.2,26.5,23,32.88
24/08/2020,VN,Hai Phong,temperature,7,27.8,33,29.4,58.72
03/09/2020,VN,Hai Phong,temperature,7,29,34.3,30.3,51.09
17/09/2020,VN,Hai Phong,temperature,8,27.2,33.8,28.2,78.11
14/08/2020,VN,Hai Phong,temperature,7,23.4,26.8,25.2,15.31
01/09/2020,VN,Hai Phong,temperature,7,26.1,35.1,28.3,92.16
11/03/2020,VN,Hai Phong,temperature,8,20,22.6,20.6,7.51
17/04/2020,VN,Hai Phong,temperature,7,22.6,25.4,23.3,13.96
25/06/2020,VN,Hai Phong,temperature,54,28.6,32,30,7.14
20/12/2020,VN,Hai Phong,temperature,8,12,16.3,13.3,28.8
01/01/2021,VN,Hai Phong,temperature,8,9,18.3,13.2,125.71
21/04/2020,VN,Hai Phong,temperature,8,24.7,26.6,25.2,5.68
18/08/2020,VN,Hai Phong,temperature,8,23.6,28.8,24.8,32.71
14/09/2020,VN,Hai Phong,temperature,7,25.5,31.8,27.9,53.61
20/10/2020,VN,Hai Phong,temperature,11,20,26.1,23,36.23
27/10/2020,VN,Hai Phong,temperature,8,20.7,30.3,25,136.68
05/03/2020,VN,Hai Phong,temperature,6,15.5,16.9,16.4,2.31
03/08/2020,VN,Hai Phong,temperature,8,25.2,26.7,26,2.18
07/10/2020,VN,Hai Phong,temperature,8,22.4,29.7,23.3,84.87
02/11/2020,VN,Hai Phong,temperature,8,20.4,28.5,23,69.96
11/11/2020,VN,Hai Phong,temperature,8,20.5,23.8,22.1,13.31
06/12/2020,VN,Hai Phong,temperature,8,12.6,21.6,15.2,122.78
19/12/2020,VN,Hai Phong,temperature,8,11.6,15,13.2,15.64
04/03/2020,VN,Hai Phong,temperature,2,16.1,16.5,16.1,0.8
30/06/2020,VN,Hai Phong,temperature,8,28.3,33.4,29.2,36.33
14/06/2020,VN,Hai Phong,temperature,8,24.4,29,27.2,33.85
04/08/2020,VN,Hai Phong,temperature,8,24.8,26.4,25.7,2.37
26/11/2020,VN,Hai Phong,temperature,8,20.6,27.2,22.6,66.17
10/12/2020,VN,Hai Phong,temperature,8,15.4,24.3,19.7,115.59
18/01/2021,VN,Hai Phong,temperature,8,11.2,19.4,12.8,88.39
23/03/2020,VN,Hai Phong,temperature,8,23,27.6,23.3,42.25
09/04/2020,VN,Hai Phong,temperature,8,19.1,24.8,21.2,50.56
16/09/2020,VN,Hai Phong,temperature,8,27.7,32.9,28.3,37.06
29/09/2020,VN,Hai Phong,temperature,8,25.6,31.5,27.5,50.88
05/11/2020,VN,Hai Phong,temperature,8,20,27.9,22.8,83.61
07/08/2020,VN,Hai Phong,temperature,7,27.1,30.5,27.6,17.73
19/08/2020,VN,Hai Phong,temperature,8,24.3,30,26.4,40.46
25/07/2020,VN,Hai Phong,temperature,8,27.9,34.6,28.8,71.21
23/10/2020,VN,Hai Phong,temperature,16,19.4,28.6,23.3,116.64
29/12/2020,VN,Hai Phong,temperature,8,19,26.3,19.6,80.48
16/03/2020,VN,Hai Phong,temperature,8,19.2,22,21.2,12.14
14/07/2020,VN,Hai Phong,temperature,8,28.1,34.6,29.5,70.28
15/10/2020,VN,Hai Phong,temperature,8,22.3,24.2,23,3.17
12/11/2020,VN,Hai Phong,temperature,7,19.6,28.2,22.6,111.96
07/12/2020,VN,Hai Phong,temperature,8,14.1,22,16.8,99.59
27/06/2020,VN,Hai Phong,temperature,54,28.4,37.5,31,92.34
20/07/2020,VN,Hai Phong,temperature,8,28.8,31.8,29.2,19.51
11/09/2020,VN,Hai Phong,temperature,8,27.9,32.6,28.4,26.57
11/10/2020,VN,Hai Phong,temperature,8,20.5,28,21.8,84.82
16/10/2020,VN,Hai Phong,temperature,8,23.2,27.3,23.9,29.45
19/01/2021,VN,Hai Phong,temperature,7,11.3,20.5,14,137.29
07/04/2020,VN,Hai Phong,temperature,8,16.3,21.6,17.3,32.47
17/08/2020,VN,Hai Phong,temperature,7,23.6,26.7,25.4,10.52
16/07/2020,VN,Hai Phong,temperature,7,28.2,33.2,29.4,42.22
10/08/2020,VN,Hai Phong,temperature,8,28.5,34,29.5,40.44
22/08/2020,VN,Hai Phong,temperature,7,25.6,31.1,27.5,58.38
10/09/2020,VN,Hai Phong,temperature,8,25,28.8,27.4,17.6
09/03/2020,VN,Hai Phong,temperature,8,21.8,31.2,22.7,139.37
04/07/2020,VN,Hai Phong,temperature,8,27.2,30.6,28.3,13.54
20/11/2020,VN,Hai Phong,temperature,8,21.8,27.2,23,40.41
04/04/2020,VN,Hai Phong,temperature,8,18.6,21.8,20.6,11.46
21/08/2020,VN,Hai Phong,temperature,7,24.1,31.2,26.8,76.13
21/06/2020,VN,Hai Phong,temperature,7,27.9,33,29.2,31.01
03/07/2020,VN,Hai Phong,temperature,8,27.8,31,28.6,14.76
20/08/2020,VN,Hai Phong,temperature,6,25.8,29.4,26.1,18.11
12/03/2020,VN,Hai Phong,temperature,8,20,23.2,21.6,13.54
14/03/2020,VN,Hai Phong,temperature,8,20,22.5,21.2,9.03
01/07/2020,VN,Hai Phong,temperature,7,28,33.2,29.3,40.56
31/08/2020,VN,Hai Phong,temperature,8,27.8,34.2,29.9,54.34
12/09/2020,VN,Hai Phong,temperature,7,27.8,32.6,28.4,28.4
08/12/2020,VN,Hai Phong,temperature,8,14.4,22.2,17.6,66.84
01/04/2020,VN,Hai Phong,temperature,7,17.4,20.2,19.6,14.67
10/06/2020,VN,Hai Phong,temperature,8,28.4,33,29,39.53
13/07/2020,VN,Hai Phong,temperature,8,28.1,33.4,29.2,42.63
15/09/2020,VN,Hai Phong,temperature,8,26.7,30,27.4,13.01
28/11/2020,VN,Hai Phong,temperature,8,17.8,24.7,19.2,69.03
02/12/2020,VN,Hai Phong,temperature,8,16.4,21.7,18.7,38.74
05/12/2020,VN,Hai Phong,temperature,8,11.8,20.2,15.9,111.03
16/01/2021,VN,Hai Phong,temperature,8,16,20.4,17.4,27.07
17/03/2020,VN,Hai Phong,temperature,8,21.5,22.7,21.8,1.81
22/06/2020,VN,Hai Phong,temperature,8,28.4,34.5,30,59.17
04/12/2020,VN,Hai Phong,temperature,8,14.4,20.9,15.8,60.56
30/12/2020,VN,Hai Phong,temperature,8,14.3,19.7,17,36.91
12/01/2021,VN,Hai Phong,temperature,8,10,17.8,13,93.66
29/02/2020,VN,Hai Phong,temperature,8,19.5,27.6,20.8,97.41
23/09/2020,VN,Hai Phong,temperature,8,21.8,28,26.1,43.71
